,user_id,sequence_movie_ids,sequence_ratings,sex,age_group,occupation
675,210,"1599,1556,1562,546,502,2720,181,1348","5,3,4,4,5,4,4,5",0,0,10
676,210,"1599,1556,1562,546,502,2720,181,3682","5,3,4,4,5,4,4,5",0,0,10
677,210,"1599,1556,1562,546,502,2720,181,3881","5,3,4,4,5,4,4,5",0,0,10
678,210,"1599,1556,1562,546,502,2720,181,59","5,3,4,4,5,4,4,5",0,0,10
679,210,"1599,1556,1562,546,502,2720,181,1575","5,3,4,4,5,4,4,5",0,0,10
680,210,"1599,1556,1562,546,502,2720,181,1909","5,3,4,4,5,4,4,5",0,0,10
681,210,"1599,1556,1562,546,502,2720,181,2127","5,3,4,4,5,4,4,5",0,0,10
682,210,"1599,1556,1562,546,502,2720,181,186","5,3,4,4,5,4,4,5",0,0,10
683,210,"1599,1556,1562,546,502,2720,181,3887","5,3,4,4,5,4,4,5",0,0,10
684,210,"1599,1556,1562,546,502,2720,181,1673","5,3,4,4,5,4,4,5",0,0,10
685,210,"1599,1556,1562,546,502,2720,181,3415","5,3,4,4,5,4,4,5",0,0,10
686,210,"1599,1556,1562,546,502,2720,181,561","5,3,4,4,5,4,4,5",0,0,10
687,210,"1599,1556,1562,546,502,2720,181,98","5,3,4,4,5,4,4,5",0,0,10
688,210,"1599,1556,1562,546,502,2720,181,168","5,3,4,4,5,4,4,5",0,0,10
689,210,"1599,1556,1562,546,502,2720,181,1130","5,3,4,4,5,4,4,5",0,0,10
690,210,"1599,1556,1562,546,502,2720,181,3220","5,3,4,4,5,4,4,5",0,0,10
691,210,"1599,1556,1562,546,502,2720,181,1864","5,3,4,4,5,4,4,5",0,0,10
692,210,"1599,1556,1562,546,502,2720,181,2593","5,3,4,4,5,4,4,5",0,0,10
693,210,"1599,1556,1562,546,502,2720,181,2729","5,3,4,4,5,4,4,5",0,0,10
694,210,"1599,1556,1562,546,502,2720,181,1532","5,3,4,4,5,4,4,5",0,0,10
695,210,"1599,1556,1562,546,502,2720,181,233","5,3,4,4,5,4,4,5",0,0,10
696,210,"1599,1556,1562,546,502,2720,181,3272","5,3,4,4,5,4,4,5",0,0,10
697,210,"1599,1556,1562,546,502,2720,181,2496","5,3,4,4,5,4,4,5",0,0,10
698,210,"1599,1556,1562,546,502,2720,181,830","5,3,4,4,5,4,4,5",0,0,10
699,210,"1599,1556,1562,546,502,2720,181,493","5,3,4,4,5,4,4,5",0,0,10
700,210,"1599,1556,1562,546,502,2720,181,1750","5,3,4,4,5,4,4,5",0,0,10
701,210,"1599,1556,1562,546,502,2720,181,2754","5,3,4,4,5,4,4,5",0,0,10
702,210,"1599,1556,1562,546,502,2720,181,3890","5,3,4,4,5,4,4,5",0,0,10
703,210,"1599,1556,1562,546,502,2720,181,264","5,3,4,4,5,4,4,5",0,0,10
704,210,"1599,1556,1562,546,502,2720,181,1949","5,3,4,4,5,4,4,5",0,0,10
705,210,"1599,1556,1562,546,502,2720,181,2366","5,3,4,4,5,4,4,5",0,0,10
706,210,"1599,1556,1562,546,502,2720,181,665","5,3,4,4,5,4,4,5",0,0,10
707,210,"1599,1556,1562,546,502,2720,181,2310","5,3,4,4,5,4,4,5",0,0,10
708,210,"1599,1556,1562,546,502,2720,181,327","5,3,4,4,5,4,4,5",0,0,10
709,210,"1599,1556,1562,546,502,2720,181,2582","5,3,4,4,5,4,4,5",0,0,10
710,210,"1599,1556,1562,546,502,2720,181,729","5,3,4,4,5,4,4,5",0,0,10
711,210,"1599,1556,1562,546,502,2720,181,1070","5,3,4,4,5,4,4,5",0,0,10
712,210,"1599,1556,1562,546,502,2720,181,2803","5,3,4,4,5,4,4,5",0,0,10
713,210,"1599,1556,1562,546,502,2720,181,1387","5,3,4,4,5,4,4,5",0,0,10
714,210,"1599,1556,1562,546,502,2720,181,862","5,3,4,4,5,4,4,5",0,0,10
715,210,"1599,1556,1562,546,502,2720,181,3214","5,3,4,4,5,4,4,5",0,0,10
716,210,"1599,1556,1562,546,502,2720,181,1101","5,3,4,4,5,4,4,5",0,0,10
717,210,"1599,1556,1562,546,502,2720,181,2960","5,3,4,4,5,4,4,5",0,0,10
718,210,"1599,1556,1562,546,502,2720,181,3790","5,3,4,4,5,4,4,5",0,0,10
719,210,"1599,1556,1562,546,502,2720,181,2147","5,3,4,4,5,4,4,5",0,0,10
720,210,"1599,1556,1562,546,502,2720,181,2965","5,3,4,4,5,4,4,5",0,0,10
721,210,"1599,1556,1562,546,502,2720,181,1482","5,3,4,4,5,4,4,5",0,0,10
722,210,"1599,1556,1562,546,502,2720,181,252","5,3,4,4,5,4,4,5",0,0,10
723,210,"1599,1556,1562,546,502,2720,181,1020","5,3,4,4,5,4,4,5",0,0,10
724,210,"1599,1556,1562,546,502,2720,181,2834","5,3,4,4,5,4,4,5",0,0,10
725,210,"1599,1556,1562,546,502,2720,181,3258","5,3,4,4,5,4,4,5",0,0,10
726,210,"1599,1556,1562,546,502,2720,181,2875","5,3,4,4,5,4,4,5",0,0,10
727,210,"1599,1556,1562,546,502,2720,181,3471","5,3,4,4,5,4,4,5",0,0,10
728,210,"1599,1556,1562,546,502,2720,181,3450","5,3,4,4,5,4,4,5",0,0,10
729,210,"1599,1556,1562,546,502,2720,181,3903","5,3,4,4,5,4,4,5",0,0,10
730,210,"1599,1556,1562,546,502,2720,181,2518","5,3,4,4,5,4,4,5",0,0,10
731,210,"1599,1556,1562,546,502,2720,181,634","5,3,4,4,5,4,4,5",0,0,10
732,210,"1599,1556,1562,546,502,2720,181,301","5,3,4,4,5,4,4,5",0,0,10
733,210,"1599,1556,1562,546,502,2720,181,3124","5,3,4,4,5,4,4,5",0,0,10
734,210,"1599,1556,1562,546,502,2720,181,2640","5,3,4,4,5,4,4,5",0,0,10
735,210,"1599,1556,1562,546,502,2720,181,3564","5,3,4,4,5,4,4,5",0,0,10
736,210,"1599,1556,1562,546,502,2720,181,1029","5,3,4,4,5,4,4,5",0,0,10
737,210,"1599,1556,1562,546,502,2720,181,3803","5,3,4,4,5,4,4,5",0,0,10
738,210,"1599,1556,1562,546,502,2720,181,520","5,3,4,4,5,4,4,5",0,0,10
739,210,"1599,1556,1562,546,502,2720,181,548","5,3,4,4,5,4,4,5",0,0,10
740,210,"1599,1556,1562,546,502,2720,181,1699","5,3,4,4,5,4,4,5",0,0,10
741,210,"1599,1556,1562,546,502,2720,181,2189","5,3,4,4,5,4,4,5",0,0,10
742,210,"1599,1556,1562,546,502,2720,181,2585","5,3,4,4,5,4,4,5",0,0,10
743,210,"1599,1556,1562,546,502,2720,181,3243","5,3,4,4,5,4,4,5",0,0,10
744,210,"1599,1556,1562,546,502,2720,181,1756","5,3,4,4,5,4,4,5",0,0,10
745,210,"1599,1556,1562,546,502,2720,181,2016","5,3,4,4,5,4,4,5",0,0,10
746,210,"1599,1556,1562,546,502,2720,181,1584","5,3,4,4,5,4,4,5",0,0,10
747,210,"1599,1556,1562,546,502,2720,181,46","5,3,4,4,5,4,4,5",0,0,10
748,210,"1599,1556,1562,546,502,2720,181,1731","5,3,4,4,5,4,4,5",0,0,10
749,210,"1599,1556,1562,546,502,2720,181,3559","5,3,4,4,5,4,4,5",0,0,10
750,210,"1599,1556,1562,546,502,2720,181,1841","5,3,4,4,5,4,4,5",0,0,10
751,210,"1599,1556,1562,546,502,2720,181,1401","5,3,4,4,5,4,4,5",0,0,10
752,210,"1599,1556,1562,546,502,2720,181,2093","5,3,4,4,5,4,4,5",0,0,10
753,210,"1599,1556,1562,546,502,2720,181,3513","5,3,4,4,5,4,4,5",0,0,10
754,210,"1599,1556,1562,546,502,2720,181,1270","5,3,4,4,5,4,4,5",0,0,10
755,210,"1599,1556,1562,546,502,2720,181,1640","5,3,4,4,5,4,4,5",0,0,10
756,210,"1599,1556,1562,546,502,2720,181,975","5,3,4,4,5,4,4,5",0,0,10
757,210,"1599,1556,1562,546,502,2720,181,2904","5,3,4,4,5,4,4,5",0,0,10
758,210,"1599,1556,1562,546,502,2720,181,2536","5,3,4,4,5,4,4,5",0,0,10
759,210,"1599,1556,1562,546,502,2720,181,371","5,3,4,4,5,4,4,5",0,0,10
760,210,"1599,1556,1562,546,502,2720,181,3607","5,3,4,4,5,4,4,5",0,0,10
761,210,"1599,1556,1562,546,502,2720,181,3664","5,3,4,4,5,4,4,5",0,0,10
762,210,"1599,1556,1562,546,502,2720,181,3707","5,3,4,4,5,4,4,5",0,0,10
763,210,"1599,1556,1562,546,502,2720,181,3469","5,3,4,4,5,4,4,5",0,0,10
764,210,"1599,1556,1562,546,502,2720,181,2133","5,3,4,4,5,4,4,5",0,0,10
765,210,"1599,1556,1562,546,502,2720,181,2647","5,3,4,4,5,4,4,5",0,0,10
766,210,"1599,1556,1562,546,502,2720,181,2503","5,3,4,4,5,4,4,5",0,0,10
767,210,"1599,1556,1562,546,502,2720,181,3947","5,3,4,4,5,4,4,5",0,0,10
768,210,"1599,1556,1562,546,502,2720,181,2570","5,3,4,4,5,4,4,5",0,0,10
769,210,"1599,1556,1562,546,502,2720,181,258","5,3,4,4,5,4,4,5",0,0,10
770,210,"1599,1556,1562,546,502,2720,181,24","5,3,4,4,5,4,4,5",0,0,10
771,210,"1599,1556,1562,546,502,2720,181,2137","5,3,4,4,5,4,4,5",0,0,10
772,210,"1599,1556,1562,546,502,2720,181,2386","5,3,4,4,5,4,4,5",0,0,10
773,210,"1599,1556,1562,546,502,2720,181,592","5,3,4,4,5,4,4,5",0,0,10
774,210,"1599,1556,1562,546,502,2720,181,383","5,3,4,4,5,4,4,5",0,0,10
775,210,"1599,1556,1562,546,502,2720,181,1042","5,3,4,4,5,4,4,5",0,0,10
776,210,"1599,1556,1562,546,502,2720,181,3820","5,3,4,4,5,4,4,5",0,0,10
777,210,"1599,1556,1562,546,502,2720,181,514","5,3,4,4,5,4,4,5",0,0,10
778,210,"1599,1556,1562,546,502,2720,181,614","5,3,4,4,5,4,4,5",0,0,10
779,210,"1599,1556,1562,546,502,2720,181,3693","5,3,4,4,5,4,4,5",0,0,10
780,210,"1599,1556,1562,546,502,2720,181,3106","5,3,4,4,5,4,4,5",0,0,10
781,210,"1599,1556,1562,546,502,2720,181,1343","5,3,4,4,5,4,4,5",0,0,10
782,210,"1599,1556,1562,546,502,2720,181,1312","5,3,4,4,5,4,4,5",0,0,10
783,210,"1599,1556,1562,546,502,2720,181,1980","5,3,4,4,5,4,4,5",0,0,10
784,210,"1599,1556,1562,546,502,2720,181,129","5,3,4,4,5,4,4,5",0,0,10
785,210,"1599,1556,1562,546,502,2720,181,534","5,3,4,4,5,4,4,5",0,0,10
786,210,"1599,1556,1562,546,502,2720,181,1936","5,3,4,4,5,4,4,5",0,0,10
787,210,"1599,1556,1562,546,502,2720,181,3259","5,3,4,4,5,4,4,5",0,0,10
788,210,"1599,1556,1562,546,502,2720,181,3494","5,3,4,4,5,4,4,5",0,0,10
789,210,"1599,1556,1562,546,502,2720,181,912","5,3,4,4,5,4,4,5",0,0,10
790,210,"1599,1556,1562,546,502,2720,181,1911","5,3,4,4,5,4,4,5",0,0,10
791,210,"1599,1556,1562,546,502,2720,181,3505","5,3,4,4,5,4,4,5",0,0,10
792,210,"1599,1556,1562,546,502,2720,181,486","5,3,4,4,5,4,4,5",0,0,10
793,210,"1599,1556,1562,546,502,2720,181,3390","5,3,4,4,5,4,4,5",0,0,10
794,210,"1599,1556,1562,546,502,2720,181,2203","5,3,4,4,5,4,4,5",0,0,10
795,210,"1599,1556,1562,546,502,2720,181,1579","5,3,4,4,5,4,4,5",0,0,10
796,210,"1599,1556,1562,546,502,2720,181,2309","5,3,4,4,5,4,4,5",0,0,10
797,210,"1599,1556,1562,546,502,2720,181,2783","5,3,4,4,5,4,4,5",0,0,10
798,210,"1599,1556,1562,546,502,2720,181,3316","5,3,4,4,5,4,4,5",0,0,10
799,210,"1599,1556,1562,546,502,2720,181,3423","5,3,4,4,5,4,4,5",0,0,10
800,210,"1599,1556,1562,546,502,2720,181,3883","5,3,4,4,5,4,4,5",0,0,10
801,210,"1599,1556,1562,546,502,2720,181,2830","5,3,4,4,5,4,4,5",0,0,10
802,210,"1599,1556,1562,546,502,2720,181,1598","5,3,4,4,5,4,4,5",0,0,10
803,210,"1599,1556,1562,546,502,2720,181,716","5,3,4,4,5,4,4,5",0,0,10
804,210,"1599,1556,1562,546,502,2720,181,3275","5,3,4,4,5,4,4,5",0,0,10
805,210,"1599,1556,1562,546,502,2720,181,1531","5,3,4,4,5,4,4,5",0,0,10
806,210,"1599,1556,1562,546,502,2720,181,248","5,3,4,4,5,4,4,5",0,0,10
807,210,"1599,1556,1562,546,502,2720,181,942","5,3,4,4,5,4,4,5",0,0,10
808,210,"1599,1556,1562,546,502,2720,181,2999","5,3,4,4,5,4,4,5",0,0,10
809,210,"1599,1556,1562,546,502,2720,181,971","5,3,4,4,5,4,4,5",0,0,10
810,210,"1599,1556,1562,546,502,2720,181,1275","5,3,4,4,5,4,4,5",0,0,10
811,210,"1599,1556,1562,546,502,2720,181,3511","5,3,4,4,5,4,4,5",0,0,10
812,210,"1599,1556,1562,546,502,2720,181,2019","5,3,4,4,5,4,4,5",0,0,10
813,210,"1599,1556,1562,546,502,2720,181,2567","5,3,4,4,5,4,4,5",0,0,10
814,210,"1599,1556,1562,546,502,2720,181,2916","5,3,4,4,5,4,4,5",0,0,10
815,210,"1599,1556,1562,546,502,2720,181,2531","5,3,4,4,5,4,4,5",0,0,10
816,210,"1599,1556,1562,546,502,2720,181,2112","5,3,4,4,5,4,4,5",0,0,10
817,210,"1599,1556,1562,546,502,2720,181,3380","5,3,4,4,5,4,4,5",0,0,10
818,210,"1599,1556,1562,546,502,2720,181,2414","5,3,4,4,5,4,4,5",0,0,10
819,210,"1599,1556,1562,546,502,2720,181,1534","5,3,4,4,5,4,4,5",0,0,10
820,210,"1599,1556,1562,546,502,2720,181,3141","5,3,4,4,5,4,4,5",0,0,10
821,210,"1599,1556,1562,546,502,2720,181,1880","5,3,4,4,5,4,4,5",0,0,10
822,210,"1599,1556,1562,546,502,2720,181,1582","5,3,4,4,5,4,4,5",0,0,10
823,210,"1599,1556,1562,546,502,2720,181,3789","5,3,4,4,5,4,4,5",0,0,10
824,210,"1599,1556,1562,546,502,2720,181,1881","5,3,4,4,5,4,4,5",0,0,10
825,210,"1599,1556,1562,546,502,2720,181,2615","5,3,4,4,5,4,4,5",0,0,10
826,210,"1599,1556,1562,546,502,2720,181,2557","5,3,4,4,5,4,4,5",0,0,10
827,210,"1599,1556,1562,546,502,2720,181,3595","5,3,4,4,5,4,4,5",0,0,10
828,210,"1599,1556,1562,546,502,2720,181,2991","5,3,4,4,5,4,4,5",0,0,10
829,210,"1599,1556,1562,546,502,2720,181,2892","5,3,4,4,5,4,4,5",0,0,10
830,210,"1599,1556,1562,546,502,2720,181,2784","5,3,4,4,5,4,4,5",0,0,10
831,210,"1599,1556,1562,546,502,2720,181,2239","5,3,4,4,5,4,4,5",0,0,10
832,210,"1599,1556,1562,546,502,2720,181,428","5,3,4,4,5,4,4,5",0,0,10
833,210,"1599,1556,1562,546,502,2720,181,1832","5,3,4,4,5,4,4,5",0,0,10
834,210,"1599,1556,1562,546,502,2720,181,1490","5,3,4,4,5,4,4,5",0,0,10
835,210,"1599,1556,1562,546,502,2720,181,194","5,3,4,4,5,4,4,5",0,0,10
836,210,"1599,1556,1562,546,502,2720,181,1614","5,3,4,4,5,4,4,5",0,0,10
837,210,"1599,1556,1562,546,502,2720,181,1760","5,3,4,4,5,4,4,5",0,0,10
838,210,"1599,1556,1562,546,502,2720,181,2406","5,3,4,4,5,4,4,5",0,0,10
839,210,"1599,1556,1562,546,502,2720,181,1773","5,3,4,4,5,4,4,5",0,0,10
840,210,"1599,1556,1562,546,502,2720,181,2162","5,3,4,4,5,4,4,5",0,0,10
841,210,"1599,1556,1562,546,502,2720,181,929","5,3,4,4,5,4,4,5",0,0,10
842,210,"1599,1556,1562,546,502,2720,181,1784","5,3,4,4,5,4,4,5",0,0,10
843,210,"1599,1556,1562,546,502,2720,181,887","5,3,4,4,5,4,4,5",0,0,10
844,210,"1599,1556,1562,546,502,2720,181,3032","5,3,4,4,5,4,4,5",0,0,10
845,210,"1599,1556,1562,546,502,2720,181,962","5,3,4,4,5,4,4,5",0,0,10
846,210,"1599,1556,1562,546,502,2720,181,1081","5,3,4,4,5,4,4,5",0,0,10
847,210,"1599,1556,1562,546,502,2720,181,980","5,3,4,4,5,4,4,5",0,0,10
848,210,"1599,1556,1562,546,502,2720,181,3605","5,3,4,4,5,4,4,5",0,0,10
849,210,"1599,1556,1562,546,502,2720,181,408","5,3,4,4,5,4,4,5",0,0,10
850,210,"1599,1556,1562,546,502,2720,181,2571","5,3,4,4,5,4,4,5",0,0,10
851,210,"1599,1556,1562,546,502,2720,181,386","5,3,4,4,5,4,4,5",0,0,10
852,210,"1599,1556,1562,546,502,2720,181,2423","5,3,4,4,5,4,4,5",0,0,10
853,210,"1599,1556,1562,546,502,2720,181,188","5,3,4,4,5,4,4,5",0,0,10
854,210,"1599,1556,1562,546,502,2720,181,302","5,3,4,4,5,4,4,5",0,0,10
855,210,"1599,1556,1562,546,502,2720,181,3215","5,3,4,4,5,4,4,5",0,0,10
856,210,"1599,1556,1562,546,502,2720,181,64","5,3,4,4,5,4,4,5",0,0,10
857,210,"1599,1556,1562,546,502,2720,181,710","5,3,4,4,5,4,4,5",0,0,10
858,210,"1599,1556,1562,546,502,2720,181,83","5,3,4,4,5,4,4,5",0,0,10
859,210,"1599,1556,1562,546,502,2720,181,1758","5,3,4,4,5,4,4,5",0,0,10
860,210,"1599,1556,1562,546,502,2720,181,1152","5,3,4,4,5,4,4,5",0,0,10
861,210,"1599,1556,1562,546,502,2720,181,3388","5,3,4,4,5,4,4,5",0,0,10
862,210,"1599,1556,1562,546,502,2720,181,2426","5,3,4,4,5,4,4,5",0,0,10
863,210,"1599,1556,1562,546,502,2720,181,2486","5,3,4,4,5,4,4,5",0,0,10
864,210,"1599,1556,1562,546,502,2720,181,2322","5,3,4,4,5,4,4,5",0,0,10
865,210,"1599,1556,1562,546,502,2720,181,2179","5,3,4,4,5,4,4,5",0,0,10
866,210,"1599,1556,1562,546,502,2720,181,152","5,3,4,4,5,4,4,5",0,0,10
867,210,"1599,1556,1562,546,502,2720,181,3554","5,3,4,4,5,4,4,5",0,0,10
868,210,"1599,1556,1562,546,502,2720,181,2158","5,3,4,4,5,4,4,5",0,0,10
869,210,"1599,1556,1562,546,502,2720,181,1059","5,3,4,4,5,4,4,5",0,0,10
870,210,"1599,1556,1562,546,502,2720,181,300","5,3,4,4,5,4,4,5",0,0,10
871,210,"1599,1556,1562,546,502,2720,181,2801","5,3,4,4,5,4,4,5",0,0,10
872,210,"1599,1556,1562,546,502,2720,181,547","5,3,4,4,5,4,4,5",0,0,10
873,210,"1599,1556,1562,546,502,2720,181,2575","5,3,4,4,5,4,4,5",0,0,10
874,210,"1599,1556,1562,546,502,2720,181,2005","5,3,4,4,5,4,4,5",0,0,10
875,210,"1599,1556,1562,546,502,2720,181,2064","5,3,4,4,5,4,4,5",0,0,10
876,210,"1599,1556,1562,546,502,2720,181,2435","5,3,4,4,5,4,4,5",0,0,10
877,210,"1599,1556,1562,546,502,2720,181,2451","5,3,4,4,5,4,4,5",0,0,10
878,210,"1599,1556,1562,546,502,2720,181,1693","5,3,4,4,5,4,4,5",0,0,10
879,210,"1599,1556,1562,546,502,2720,181,2901","5,3,4,4,5,4,4,5",0,0,10
880,210,"1599,1556,1562,546,502,2720,181,409","5,3,4,4,5,4,4,5",0,0,10
881,210,"1599,1556,1562,546,502,2720,181,2122","5,3,4,4,5,4,4,5",0,0,10
882,210,"1599,1556,1562,546,502,2720,181,2244","5,3,4,4,5,4,4,5",0,0,10
883,210,"1599,1556,1562,546,502,2720,181,1854","5,3,4,4,5,4,4,5",0,0,10
884,210,"1599,1556,1562,546,502,2720,181,878","5,3,4,4,5,4,4,5",0,0,10
885,210,"1599,1556,1562,546,502,2720,181,381","5,3,4,4,5,4,4,5",0,0,10
886,210,"1599,1556,1562,546,502,2720,181,441","5,3,4,4,5,4,4,5",0,0,10
887,210,"1599,1556,1562,546,502,2720,181,2124","5,3,4,4,5,4,4,5",0,0,10
888,210,"1599,1556,1562,546,502,2720,181,3690","5,3,4,4,5,4,4,5",0,0,10
889,210,"1599,1556,1562,546,502,2720,181,2135","5,3,4,4,5,4,4,5",0,0,10
890,210,"1599,1556,1562,546,502,2720,181,3199","5,3,4,4,5,4,4,5",0,0,10
891,210,"1599,1556,1562,546,502,2720,181,3930","5,3,4,4,5,4,4,5",0,0,10
892,210,"1599,1556,1562,546,502,2720,181,1194","5,3,4,4,5,4,4,5",0,0,10
893,210,"1599,1556,1562,546,502,2720,181,811","5,3,4,4,5,4,4,5",0,0,10
894,210,"1599,1556,1562,546,502,2720,181,207","5,3,4,4,5,4,4,5",0,0,10
895,210,"1599,1556,1562,546,502,2720,181,3580","5,3,4,4,5,4,4,5",0,0,10
896,210,"1599,1556,1562,546,502,2720,181,2440","5,3,4,4,5,4,4,5",0,0,10
897,210,"1599,1556,1562,546,502,2720,181,1399","5,3,4,4,5,4,4,5",0,0,10
898,210,"1599,1556,1562,546,502,2720,181,413","5,3,4,4,5,4,4,5",0,0,10
899,210,"1599,1556,1562,546,502,2720,181,940","5,3,4,4,5,4,4,5",0,0,10
900,210,"1599,1556,1562,546,502,2720,181,1502","5,3,4,4,5,4,4,5",0,0,10
901,210,"1599,1556,1562,546,502,2720,181,3729","5,3,4,4,5,4,4,5",0,0,10
902,210,"1599,1556,1562,546,502,2720,181,3867","5,3,4,4,5,4,4,5",0,0,10
903,210,"1599,1556,1562,546,502,2720,181,3933","5,3,4,4,5,4,4,5",0,0,10
904,210,"1599,1556,1562,546,502,2720,181,1058","5,3,4,4,5,4,4,5",0,0,10
905,210,"1599,1556,1562,546,502,2720,181,2505","5,3,4,4,5,4,4,5",0,0,10
906,210,"1599,1556,1562,546,502,2720,181,3264","5,3,4,4,5,4,4,5",0,0,10
907,210,"1599,1556,1562,546,502,2720,181,3480","5,3,4,4,5,4,4,5",0,0,10
908,210,"1599,1556,1562,546,502,2720,181,3574","5,3,4,4,5,4,4,5",0,0,10
909,210,"1599,1556,1562,546,502,2720,181,869","5,3,4,4,5,4,4,5",0,0,10
910,210,"1599,1556,1562,546,502,2720,181,372","5,3,4,4,5,4,4,5",0,0,10
911,210,"1599,1556,1562,546,502,2720,181,3908","5,3,4,4,5,4,4,5",0,0,10
912,210,"1599,1556,1562,546,502,2720,181,3478","5,3,4,4,5,4,4,5",0,0,10
913,210,"1599,1556,1562,546,502,2720,181,3671","5,3,4,4,5,4,4,5",0,0,10
914,210,"1599,1556,1562,546,502,2720,181,462","5,3,4,4,5,4,4,5",0,0,10
915,210,"1599,1556,1562,546,502,2720,181,1019","5,3,4,4,5,4,4,5",0,0,10
916,210,"1599,1556,1562,546,502,2720,181,640","5,3,4,4,5,4,4,5",0,0,10
917,210,"1599,1556,1562,546,502,2720,181,3026","5,3,4,4,5,4,4,5",0,0,10
918,210,"1599,1556,1562,546,502,2720,181,815","5,3,4,4,5,4,4,5",0,0,10
919,210,"1599,1556,1562,546,502,2720,181,1755","5,3,4,4,5,4,4,5",0,0,10
920,210,"1599,1556,1562,546,502,2720,181,785","5,3,4,4,5,4,4,5",0,0,10
921,210,"1599,1556,1562,546,502,2720,181,2153","5,3,4,4,5,4,4,5",0,0,10
922,210,"1599,1556,1562,546,502,2720,181,1869","5,3,4,4,5,4,4,5",0,0,10
923,210,"1599,1556,1562,546,502,2720,181,3435","5,3,4,4,5,4,4,5",0,0,10
924,210,"1599,1556,1562,546,502,2720,181,3686","5,3,4,4,5,4,4,5",0,0,10
925,210,"1599,1556,1562,546,502,2720,181,2804","5,3,4,4,5,4,4,5",0,0,10
926,210,"1599,1556,1562,546,502,2720,181,2161","5,3,4,4,5,4,4,5",0,0,10
927,210,"1599,1556,1562,546,502,2720,181,163","5,3,4,4,5,4,4,5",0,0,10
928,210,"1599,1556,1562,546,502,2720,181,1621","5,3,4,4,5,4,4,5",0,0,10
929,210,"1599,1556,1562,546,502,2720,181,1695","5,3,4,4,5,4,4,5",0,0,10
930,210,"1599,1556,1562,546,502,2720,181,3099","5,3,4,4,5,4,4,5",0,0,10
931,210,"1599,1556,1562,546,502,2720,181,2989","5,3,4,4,5,4,4,5",0,0,10
932,210,"1599,1556,1562,546,502,2720,181,2986","5,3,4,4,5,4,4,5",0,0,10
933,210,"1599,1556,1562,546,502,2720,181,3793","5,3,4,4,5,4,4,5",0,0,10
934,210,"1599,1556,1562,546,502,2720,181,1732","5,3,4,4,5,4,4,5",0,0,10
935,210,"1599,1556,1562,546,502,2720,181,808","5,3,4,4,5,4,4,5",0,0,10
936,210,"1599,1556,1562,546,502,2720,181,3800","5,3,4,4,5,4,4,5",0,0,10
937,210,"1599,1556,1562,546,502,2720,181,18","5,3,4,4,5,4,4,5",0,0,10
938,210,"1599,1556,1562,546,502,2720,181,1154","5,3,4,4,5,4,4,5",0,0,10
939,210,"1599,1556,1562,546,502,2720,181,3050","5,3,4,4,5,4,4,5",0,0,10
940,210,"1599,1556,1562,546,502,2720,181,3387","5,3,4,4,5,4,4,5",0,0,10
941,210,"1599,1556,1562,546,502,2720,181,757","5,3,4,4,5,4,4,5",0,0,10
942,210,"1599,1556,1562,546,502,2720,181,774","5,3,4,4,5,4,4,5",0,0,10
943,210,"1599,1556,1562,546,502,2720,181,3110","5,3,4,4,5,4,4,5",0,0,10
944,210,"1599,1556,1562,546,502,2720,181,698","5,3,4,4,5,4,4,5",0,0,10
945,210,"1599,1556,1562,546,502,2720,181,2610","5,3,4,4,5,4,4,5",0,0,10
946,210,"1599,1556,1562,546,502,2720,181,2527","5,3,4,4,5,4,4,5",0,0,10
947,210,"1599,1556,1562,546,502,2720,181,2867","5,3,4,4,5,4,4,5",0,0,10
948,210,"1599,1556,1562,546,502,2720,181,218","5,3,4,4,5,4,4,5",0,0,10
949,210,"1599,1556,1562,546,502,2720,181,941","5,3,4,4,5,4,4,5",0,0,10
950,210,"1599,1556,1562,546,502,2720,181,1248","5,3,4,4,5,4,4,5",0,0,10
951,210,"1599,1556,1562,546,502,2720,181,1226","5,3,4,4,5,4,4,5",0,0,10
952,210,"1599,1556,1562,546,502,2720,181,2334","5,3,4,4,5,4,4,5",0,0,10
953,210,"1599,1556,1562,546,502,2720,181,3473","5,3,4,4,5,4,4,5",0,0,10
954,210,"1599,1556,1562,546,502,2720,181,2805","5,3,4,4,5,4,4,5",0,0,10
955,210,"1599,1556,1562,546,502,2720,181,678","5,3,4,4,5,4,4,5",0,0,10
956,210,"1599,1556,1562,546,502,2720,181,1255","5,3,4,4,5,4,4,5",0,0,10
957,210,"1599,1556,1562,546,502,2720,181,3462","5,3,4,4,5,4,4,5",0,0,10
958,210,"1599,1556,1562,546,502,2720,181,472","5,3,4,4,5,4,4,5",0,0,10
959,210,"1599,1556,1562,546,502,2720,181,1384","5,3,4,4,5,4,4,5",0,0,10
960,210,"1599,1556,1562,546,502,2720,181,3932","5,3,4,4,5,4,4,5",0,0,10
961,210,"1599,1556,1562,546,502,2720,181,477","5,3,4,4,5,4,4,5",0,0,10
962,210,"1599,1556,1562,546,502,2720,181,2314","5,3,4,4,5,4,4,5",0,0,10
963,210,"1599,1556,1562,546,502,2720,181,255","5,3,4,4,5,4,4,5",0,0,10
964,210,"1599,1556,1562,546,502,2720,181,161","5,3,4,4,5,4,4,5",0,0,10
965,210,"1599,1556,1562,546,502,2720,181,3665","5,3,4,4,5,4,4,5",0,0,10
966,210,"1599,1556,1562,546,502,2720,181,471","5,3,4,4,5,4,4,5",0,0,10
